,movie_id,title,genres,rating
43,44.0,Mortal Kombat (1995),Action|Adventure,3.4457831325301207
44,45.0,To Die For (1995),Comedy|Drama,2.787781350482315
45,46.0,How to Make an American Quilt (1995),Drama|Romance,3.4246323529411766
46,47.0,Seven (Se7en) (1995),Crime|Thriller,3.108433734939759
47,48.0,Pocahontas (1995),Animation|Children's|Musical|Romance,4.106420404573439
48,49.0,When Night Is Falling (1995),Drama|Romance,2.9764397905759163
49,50.0,"Usual Suspects, The (1995)",Crime|Thriller,3.740740740740741
50,51.0,Guardian Angel (1994),Action|Drama|Thriller,4.517106001121705
51,52.0,Mighty Aphrodite (1995),Comedy,
52,53.0,Lamerica (1994),Drama,3.640371229698376
53,54.0,"Big Green, The (1995)",Children's|Comedy,4.75
54,55.0,Georgia (1995),Drama,2.5609756097560976
55,56.0,Kids of the Round Table (1995),Adventure|Children's|Fantasy,3.066666666666667
56,57.0,Home for the Holidays (1995),Drama,2.0
57,58.0,"Postino, Il (The Postman) (1994)",Drama|Romance,3.404040404040404
58,59.0,"Confessional, The (Le Confessionnal) (1995)",Drama|Mystery,4.093812375249501
59,60.0,"Indian in the Cupboard, The (1995)",Adventure|Children's|Fantasy,2.75
60,61.0,Eye for an Eye (1996),Drama|Thriller,3.212885154061625
61,62.0,Mr. Holland's Opus (1995),Drama,3.0
62,63.0,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy,3.6968576709796674
63,64.0,Two if by Sea (1996),Comedy|Romance,2.855855855855856
64,65.0,Bio-Dome (1996),Comedy,2.2658227848101267
65,66.0,Lawnmower Man 2: Beyond Cyberspace (1996),Sci-Fi|Thriller,2.062937062937063
66,67.0,Two Bits (1995),Drama,1.6701030927835052
67,68.0,French Twist (Gazon maudit) (1995),Comedy|Romance,3.25
68,69.0,Friday (1995),Comedy,3.45
69,70.0,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,3.6551724137931036
70,71.0,Fair Game (1995),Action,3.1564551422319473
71,72.0,Kicking and Screaming (1995),Comedy|Drama,2.1041666666666665
72,73.0,"Misérables, Les (1995)",Drama|Musical,3.6344086021505375
73,74.0,Bed of Roses (1996),Drama|Romance,3.8169642857142856
74,75.0,Big Bully (1996),Comedy|Drama,2.975
75,76.0,Screamers (1995),Sci-Fi|Thriller,1.9166666666666667
76,77.0,Nico Icon (1995),Documentary,2.853932584269663
77,78.0,"Crossing Guard, The (1995)",Drama,3.764705882352941
78,79.0,"Juror, The (1996)",Drama|Thriller,3.26
79,80.0,"White Balloon, The (Badkonake Sefid ) (1995)",Drama,2.6052631578947367
80,81.0,Things to Do in Denver when You're Dead (1995),Crime|Drama|Romance,3.826923076923077
81,82.0,Antonia's Line (Antonia) (1995),Drama,3.1626506024096384
82,83.0,Once Upon a Time... When We Were Colored (1995),Drama,3.8764044943820224
83,84.0,Last Summer in the Hamptons (1995),Comedy|Drama,3.696969696969697
84,85.0,Angels and Insects (1995),Drama|Romance,3.0952380952380953
85,86.0,White Squall (1996),Adventure|Drama,3.402061855670103
86,87.0,Dunston Checks In (1996),Children's|Comedy,3.3940677966101696
87,88.0,Black Sheep (1996),Comedy,2.210526315789474
88,89.0,Nick of Time (1995),Action|Thriller,2.9427083333333335
89,90.0,"Journey of August King, The (1995)",Drama,3.074235807860262
90,92.0,Mary Reilly (1996),Drama|Thriller,3.6666666666666665
91,93.0,Vampire in Brooklyn (1995),Comedy|Romance,
92,94.0,Beautiful Girls (1996),Drama,2.340909090909091
93,95.0,Broken Arrow (1996),Action|Thriller,2.235955056179775
94,96.0,In the Bleak Midwinter (1995),Comedy,3.7252747252747254
95,97.0,"Hate (Haine, La) (1995)",Drama,2.876175548589342
96,98.0,Shopping (1994),Action|Thriller,3.923076923076923
97,99.0,Heidi Fleiss: Hollywood Madam (1995),Documentary,3.75
98,100.0,City Hall (1996),Drama|Thriller,2.0
99,101.0,Bottle Rocket (1996),Comedy,3.46
100,102.0,Mr. Wrong (1996),Comedy,3.0625
101,103.0,Unforgettable (1996),Thriller,3.869565217391304
102,104.0,Happy Gilmore (1996),Comedy,1.8166666666666667
103,105.0,"Bridges of Madison County, The (1995)",Drama|Romance,3.212121212121212
104,106.0,Nobody Loves Me (Keiner liebt mich) (1994),Comedy|Drama,3.526392961876833
105,107.0,Muppet Treasure Island (1996),Adventure|Children's|Comedy|Musical,3.2325581395348837
106,108.0,Catwalk (1995),Documentary,3.5833333333333335
107,109.0,Headless Body in Topless Bar (1995),Comedy,3.1484375
108,110.0,Braveheart (1995),Action|Drama|War,2.857142857142857
109,111.0,Taxi Driver (1976),Drama|Thriller,
110,112.0,Rumble in the Bronx (1995),Action|Adventure|Crime,4.234957020057307
111,113.0,Before and After (1996),Drama|Mystery,4.183870967741935
112,114.0,Margaret's Museum (1995),Drama,3.443859649122807
113,115.0,Happiness Is in the Field (1995),Comedy,2.981132075471698
114,116.0,Anne Frank Remembered (1995),Documentary,3.090909090909091
115,117.0,"Young Poisoner's Handbook, The (1995)",Crime,
116,118.0,If Lucy Fell (1996),Comedy|Romance,4.097560975609756
117,119.0,"Steal Big, Steal Little (1995)",Comedy,3.632911392405063
118,120.0,Race the Sun (1996),Drama,3.073529411764706
119,121.0,"Boys of St. Vincent, The (1993)",Drama,2.4615384615384617
120,122.0,Boomerang (1992),Comedy|Romance,2.6666666666666665
121,123.0,Chungking Express (1994),Drama|Mystery|Romance,4.054054054054054
122,124.0,"Star Maker, The (Uomo delle stelle, L') (1995)",Drama,2.768041237113402
123,125.0,Flirting With Disaster (1996),Comedy,3.869565217391304
124,126.0,"NeverEnding Story III, The (1994)",Adventure|Children's|Fantasy,3.2142857142857144
125,127.0,"Silence of the Palace, The (Saimt el Qusur) (1994)",Drama,3.8333333333333335
126,128.0,Jupiter's Wife (1994),Documentary,1.9898989898989898
127,129.0,Pie in the Sky (1995),Comedy|Romance,1.0
128,130.0,Angela (1995),Drama,4.333333333333333
129,131.0,Frankie Starlight (1995),Drama|Romance,3.3076923076923075
130,132.0,Jade (1995),Thriller,4.0
131,133.0,Nueba Yol (1995),Comedy|Drama,3.0625
132,134.0,Sonic Outlaws (1995),Documentary,2.4945054945054945
133,135.0,Down Periscope (1996),Comedy,1.0
134,136.0,From the Journals of Jean Seberg (1995),Documentary,4.0
135,137.0,Man of the Year (1995),Documentary,2.81203007518797
136,138.0,"Neon Bible, The (1995)",Drama,3.25
137,139.0,Target (1995),Action|Drama,3.0
138,140.0,Up Close and Personal (1996),Drama|Romance,2.5
139,141.0,"Birdcage, The (1996)",Comedy,4.0
140,142.0,Shadows (Cienie) (1988),Drama,3.1654676258992804
141,143.0,Gospa (1995),Drama,3.5498533724340176
142,144.0,"Brothers McMullen, The (1995)",Comedy,1.0
143,145.0,Bad Boys (1995),Action,
144,146.0,"Amazing Panda Adventure, The (1995)",Adventure|Children's,3.392609699769053
145,147.0,"Basketball Diaries, The (1995)",Drama,3.2955801104972378
146,148.0,"Awfully Big Adventure, An (1995)",Drama,2.888888888888889
147,149.0,Amateur (1994),Crime|Drama|Thriller,3.541436464088398
148,150.0,Apollo 13 (1995),Drama,2.782608695652174
149,151.0,Rob Roy (1995),Drama|Romance|War,3.7872340425531914
150,152.0,"Addiction, The (1995)",Horror,4.073541167066347
151,153.0,Batman Forever (1995),Action|Adventure|Comedy|Crime,3.588447653429603
152,154.0,Belle de jour (1967),Drama,3.0
153,155.0,Beyond Rangoon (1995),Drama|War,2.642213642213642
154,156.0,Blue in the Face (1995),Comedy,3.7261904761904763
155,157.0,Canadian Bacon (1994),Comedy|War,3.413793103448276
156,158.0,Casper (1995),Adventure|Children's,3.5606060606060606
157,159.0,Clockers (1995),Drama,2.732620320855615
158,160.0,Congo (1995),Action|Adventure|Mystery|Sci-Fi,2.9806949806949805
159,161.0,Crimson Tide (1995),Drama|Thriller|War,3.2844827586206895
160,162.0,Crumb (1994),Documentary,2.2389380530973453
161,163.0,Desperado (1995),Action|Romance|Thriller,3.723684210526316
162,164.0,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,4.063136456211812
163,165.0,Die Hard: With a Vengeance (1995),Action|Thriller,3.4574074074074073
164,166.0,"Doom Generation, The (1995)",Comedy|Drama,3.5672823218997363
165,167.0,Feast of July (1995),Drama,3.561212121212121
166,168.0,First Knight (1995),Action|Adventure|Drama|Romance,2.459016393442623
167,169.0,Free Willy 2: The Adventure Home (1995),Adventure|Children's|Drama,3.6
168,170.0,Hackers (1995),Action|Crime|Thriller,2.9502762430939224
169,171.0,Jeffrey (1995),Comedy,2.017699115044248
170,172.0,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,3.146417445482866
171,173.0,Judge Dredd (1995),Action|Adventure|Sci-Fi,3.5698924731182795
172,174.0,Jury Duty (1995),Comedy,2.576419213973799
173,175.0,Kids (1995),Drama,2.3085106382978724
174,176.0,Living in Oblivion (1995),Comedy,2.308641975308642
175,177.0,Lord of Illusions (1995),Horror,3.477272727272727
176,178.0,Love & Human Remains (1993),Comedy,3.9170731707317072
177,179.0,Mad Love (1995),Drama|Romance,2.7338129496402876
178,180.0,Mallrats (1995),Comedy,3.473684210526316
179,181.0,Mighty Morphin Power Rangers: The Movie (1995),Action|Children's,2.2083333333333335
180,182.0,Moonlight and Valentino (1995),Drama|Romance,3.5476718403547673
181,183.0,Mute Witness (1994),Thriller,1.6129032258064515
182,184.0,Nadja (1994),Drama,3.142857142857143
183,185.0,"Net, The (1995)",Sci-Fi|Thriller,3.4827586206896552
184,186.0,Nine Months (1995),Comedy,3.3461538461538463
185,187.0,Party Girl (1995),Comedy,2.869947275922671
186,188.0,"Prophecy, The (1995)",Horror,2.7630331753554502
187,189.0,Reckless (1995),Comedy,3.238095238095238
188,190.0,Safe (1995),Thriller,3.221052631578947
189,191.0,"Scarlet Letter, The (1995)",Drama,3.4
190,192.0,"Show, The (1995)",Documentary,3.75
191,193.0,Showgirls (1995),Drama,2.466666666666667
192,194.0,Smoke (1995),Drama,3.0
193,195.0,Something to Talk About (1995),Comedy|Drama|Romance,2.0506912442396312
194,196.0,Species (1995),Horror|Sci-Fi,3.755868544600939
195,197.0,"Stars Fell on Henrietta, The (1995)",Drama,2.841463414634146
196,198.0,Strange Days (1995),Action|Crime|Sci-Fi,2.8236363636363637
197,199.0,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical,3.0588235294117645
198,200.0,"Tie That Binds, The (1995)",Thriller,3.2958677685950413
199,201.0,Three Wishes (1995),Drama,3.8119658119658117
200,202.0,Total Eclipse (1995),Drama|Romance,2.4166666666666665
201,203.0,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,2.6363636363636362
202,204.0,Under Siege 2: Dark Territory (1995),Action,2.5
203,205.0,Unstrung Heroes (1995),Comedy|Drama,3.0541871921182264
204,206.0,Unzipped (1995),Documentary,2.9211822660098523
205,207.0,"Walk in the Clouds, A (1995)",Drama|Romance,3.611764705882353
206,208.0,Waterworld (1995),Action|Adventure,3.6707317073170733
207,209.0,White Man's Burden (1995),Drama,3.132420091324201
208,210.0,Wild Bill (1995),Western,2.6313364055299537
209,211.0,"Browning Version, The (1994)",Drama,2.4615384615384617
210,212.0,Bushwhacked (1995),Comedy,3.1463414634146343
211,213.0,Burnt By the Sun (Utomlyonnye solntsem) (1994),Drama,3.5588235294117645
212,214.0,Before the Rain (Pred dozhdot) (1994),Drama,1.9285714285714286
213,215.0,Before Sunrise (1995),Drama|Romance,4.056910569105691
214,216.0,Billy Madison (1995),Comedy,4.25
215,217.0,"Babysitter, The (1995)",Drama|Thriller,3.80625
216,218.0,Boys on the Side (1995),Comedy|Drama,3.183098591549296
217,219.0,"Cure, The (1995)",Drama,2.625
218,220.0,Castle Freak (1995),Horror,3.128205128205128
219,222.0,Circle of Friends (1995),Drama|Romance,3.1818181818181817
220,223.0,Clerks (1994),Comedy,1.8214285714285714
221,224.0,Don Juan DeMarco (1995),Comedy|Drama|Romance,
222,225.0,Disclosure (1994),Drama|Thriller,3.547112462006079
223,226.0,Dream Man (1995),Thriller,3.946883852691218
224,227.0,Drop Zone (1994),Action,3.3911917098445596
225,228.0,Destiny Turns on the Radio (1995),Comedy,3.173228346456693
226,229.0,Death and the Maiden (1994),Drama|Thriller,2.0
227,230.0,Dolores Claiborne (1994),Drama|Thriller,2.6744186046511627
228,231.0,Dumb & Dumber (1994),Comedy,2.1538461538461537
229,232.0,Eat Drink Man Woman (1994),Comedy|Drama,3.5
230,233.0,Exotica (1994),Drama,3.4527220630372493
231,234.0,Exit to Eden (1994),Comedy,3.1924242424242424
232,235.0,Ed Wood (1994),Comedy|Drama,4.07514450867052
233,236.0,French Kiss (1995),Comedy|Romance,3.6127659574468085
234,237.0,Forget Paris (1995),Comedy|Romance,2.2244897959183674
235,238.0,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children's,3.696871628910464
236,239.0,"Goofy Movie, A (1995)",Animation|Children's|Comedy|Romance,3.303680981595092
237,240.0,Hideaway (1995),Thriller,2.972762645914397
238,241.0,Fluke (1995),Children's|Drama,2.8125
239,242.0,Farinelli: il castrato (1994),Drama|Musical,2.875
240,243.0,Gordy (1995),Comedy,2.7111111111111112
241,244.0,Gumby: The Movie (1995),Animation|Children's,3.310344827586207
242,245.0,"Glass Shield, The (1994)",Crime|Drama,3.5
243,246.0,Hoop Dreams (1994),Documentary,2.1
244,247.0,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller,1.9
245,248.0,Houseguest (1994),Comedy,3.0
246,249.0,Immortal Beloved (1994),Drama|Romance,4.18854748603352
247,250.0,Heavyweights (1994),Children's|Comedy,3.8658280922431865
248,251.0,"Hunted, The (1995)",Action,2.9130434782608696
249,252.0,I.Q. (1994),Comedy|Romance,3.7586206896551726
250,253.0,Interview with the Vampire (1994),Drama|Horror,2.6
251,254.0,Jefferson in Paris (1995),Drama,3.2777777777777777
252,255.0,"Jerky Boys, The (1994)",Comedy,3.2697547683923704
253,256.0,Junior (1994),Comedy|Sci-Fi,3.524390243902439
254,257.0,Just Cause (1995),Mystery|Thriller,3.0789473684210527
255,258.0,"Kid in King Arthur's Court, A (1995)",Adventure|Children's|Comedy|Fantasy|Romance,2.0606060606060606
256,259.0,Kiss of Death (1995),Crime|Drama|Thriller,2.6513761467889907
257,260.0,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,3.2280701754385963
258,261.0,Little Women (1994),Drama,2.423611111111111
259,262.0,"Little Princess, A (1995)",Children's|Drama,2.843137254901961
260,263.0,Ladybird Ladybird (1994),Drama,4.453694416583082
261,264.0,"Enfer, L' (1994)",Drama,3.6491228070175437
262,265.0,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,3.872093023255814
263,266.0,Legends of the Fall (1994),Drama|Romance|War|Western,3.857142857142857
264,267.0,Major Payne (1994),Comedy,3.2
265,268.0,Little Odessa (1994),Drama,3.9326424870466323
266,269.0,My Crazy Life (Mi vida loca) (1993),Drama,3.425531914893617
267,270.0,Love Affair (1994),Drama|Romance,2.7285714285714286
268,271.0,Losing Isaiah (1995),Drama,3.3703703703703702
269,272.0,"Madness of King George, The (1994)",Drama,3.5272727272727273
270,273.0,Mary Shelley's Frankenstein (1994),Drama|Horror,3.037974683544304
271,274.0,Man of the House (1995),Comedy,3.142857142857143
272,275.0,Mixed Nuts (1994),Comedy,3.7258485639686683
273,276.0,Milk Money (1994),Comedy|Romance,2.8975409836065573
274,277.0,Miracle on 34th Street (1994),Drama,2.375
275,278.0,Miami Rhapsody (1995),Comedy,2.5375
276,279.0,My Family (1995),Drama,2.692982456140351
277,280.0,Murder in the First (1995),Drama|Thriller,3.1823529411764704
278,281.0,Nobody's Fool (1994),Drama,2.75
279,282.0,Nell (1994),Drama,3.717391304347826
280,283.0,New Jersey Drive (1995),Crime|Drama,3.5707547169811322
281,284.0,New York Cop (1996),Action|Crime,3.648068669527897
282,285.0,Beyond Bedlam (1993),Drama|Horror,3.2232558139534886
283,286.0,Nemesis 2: Nebula (1995),Action|Sci-Fi|Thriller,3.0
284,287.0,Nina Takes a Lover (1994),Comedy|Romance,
285,288.0,Natural Born Killers (1994),Action|Thriller,
286,289.0,Only You (1994),Comedy|Romance,3.0
287,290.0,Once Were Warriors (1994),Crime|Drama,2.9047619047619047
288,291.0,Poison Ivy II (1995),Thriller,3.144285714285714
289,292.0,Outbreak (1995),Action|Drama|Thriller,3.3417721518987342
290,293.0,"Professional, The (a.k.a. Leon: The Professional) (1994)",Crime|Drama|Romance|Thriller,3.9166666666666665
291,294.0,"Perez Family, The (1995)",Comedy|Romance,2.2083333333333335
292,295.0,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,3.2687585266030013
293,296.0,Pulp Fiction (1994),Crime|Drama,4.106175514626218
294,297.0,Panther (1995),Drama,3.0952380952380953
295,298.0,Pushing Hands (1992),Comedy,2.7586206896551726
296,299.0,Priest (1994),Drama,4.278212805158913
297,300.0,Quiz Show (1994),Drama,3.107142857142857
298,301.0,Picture Bride (1995),Drama|Romance,3.9130434782608696
299,302.0,Queen Margot (La Reine Margot) (1994),Drama|Romance,3.664335664335664
300,303.0,"Quick and the Dead, The (1995)",Action|Adventure|Western,3.7588652482269502
301,304.0,Roommates (1995),Comedy|Drama,3.302325581395349
302,305.0,Ready to Wear (Pret-A-Porter) (1994),Comedy,3.813953488372093
303,306.0,Three Colors: Red (1994),Drama,2.9760765550239237
304,307.0,Three Colors: Blue (1993),Drama,3.142857142857143
305,308.0,Three Colors: White (1994),Drama,2.5039370078740157
306,309.0,"Red Firecracker, Green Firecracker (1994)",Drama,4.227544910179641
307,310.0,Rent-a-Kid (1995),Comedy,4.098765432098766
308,311.0,Relative Fear (1994),Horror|Thriller,3.9653465346534653
309,312.0,Stuart Saves His Family (1995),Comedy,3.6875
310,313.0,"Swan Princess, The (1994)",Animation|Children's,2.6666666666666665
311,314.0,"Secret of Roan Inish, The (1994)",Drama,3.0
312,315.0,"Specialist, The (1994)",Action,2.4375
313,316.0,Stargate (1994),Action|Adventure|Sci-Fi,2.888888888888889
314,317.0,"Santa Clause, The (1994)",Children's|Comedy|Fantasy,3.85
315,318.0,"Shawshank Redemption, The (1994)",Drama,2.65359477124183
316,319.0,Shallow Grave (1994),Thriller,3.490143369175627
317,320.0,Suture (1993),Film-Noir|Thriller,3.1918876755070205
318,321.0,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,4.554557700942973
319,322.0,Swimming with Sharks (1995),Comedy|Drama,3.8937728937728937
320,324.0,"Sum of Us, The (1994)",Comedy,3.40625
321,325.0,National Lampoon's Senior Trip (1995),Comedy,3.7540983606557377
322,326.0,To Live (Huozhe) (1994),Drama,3.712918660287081
323,327.0,Tank Girl (1995),Action|Comedy|Musical|Sci-Fi,
324,328.0,Tales From the Crypt Presents: Demon Knight (1995),Horror,3.9696969696969697
325,329.0,Star Trek: Generations (1994),Action|Adventure|Sci-Fi,2.4489795918367347
326,330.0,Tales from the Hood (1995),Comedy|Horror,4.344262295081967
327,331.0,Tom & Viv (1994),Drama,2.6145251396648046
328,332.0,Village of the Damned (1995),Horror|Sci-Fi,3.111111111111111
329,333.0,Tommy Boy (1995),Comedy,3.3767676767676766
330,334.0,Vanya on 42nd Street (1994),Drama,2.7315436241610738
331,335.0,"Underneath, The (1995)",Mystery|Thriller,3.0952380952380953
332,336.0,"Walking Dead, The (1995)",Drama|War,2.546583850931677
333,337.0,What's Eating Gilbert Grape (1993),Drama,3.502439024390244
334,338.0,Virtuosity (1995),Sci-Fi|Thriller,3.8596491228070176
335,339.0,While You Were Sleeping (1995),Comedy|Romance,3.4878048780487805
336,340.0,"War, The (1994)",Adventure|Drama,2.6842105263157894
337,341.0,Double Happiness (1994),Drama,3.8412698412698414
338,342.0,Muriel's Wedding (1994),Comedy|Romance,2.8823529411764706
339,343.0,"Baby-Sitters Club, The (1995)",Children's,3.49925705794948
340,344.0,Ace Ventura: Pet Detective (1994),Comedy,3.2738095238095237
341,345.0,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,3.838709677419355
342,346.0,Backbeat (1993),Drama|Musical,3.6776061776061777
343,347.0,Bitter Moon (1992),Drama,2.4285714285714284
344,348.0,Bullets Over Broadway (1994),Comedy,3.1488250652741514
345,349.0,Clear and Present Danger (1994),Action|Adventure|Thriller,3.8059701492537314
346,350.0,"Client, The (1994)",Drama|Mystery|Thriller,3.525
347,351.0,"Corrina, Corrina (1994)",Comedy|Drama|Romance,3.1739130434782608
348,352.0,Crooklyn (1994),Comedy,3.698901098901099
349,353.0,"Crow, The (1994)",Action|Romance|Thriller,3.7261567516525025
350,354.0,Cobb (1994),Drama,3.392233009708738
351,355.0,"Flintstones, The (1994)",Children's|Comedy,3.342412451361868
352,356.0,Forrest Gump (1994),Comedy|Romance|War,3.134453781512605
353,357.0,Four Weddings and a Funeral (1994),Comedy|Romance,3.4455040871934606
354,358.0,Higher Learning (1995),Drama,3.1791044776119404
355,359.0,I Like It Like That (1994),Comedy|Drama|Romance,2.352059925093633
356,360.0,I Love Trouble (1994),Action|Comedy,4.087967183226983
357,361.0,It Could Happen to You (1994),Drama|Romance,3.7437145174371453
358,362.0,"Jungle Book, The (1994)",Adventure|Children's|Romance,3.1702127659574466
359,363.0,"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)",Documentary,3.210526315789474
360,364.0,"Lion King, The (1994)",Animation|Children's|Musical,2.4960629921259843
361,365.0,Little Buddha (1993),Drama,3.421641791044776
362,366.0,Wes Craven's New Nightmare (1994),Horror,3.3640167364016738
363,367.0,"Mask, The (1994)",Comedy|Crime|Fantasy,4.258064516129032
364,368.0,Maverick (1994),Action|Comedy|Western,3.8608385370205176
365,369.0,Mrs. Parker and the Vicious Circle (1994),Drama,3.1690140845070425
366,370.0,Naked Gun 33 1/3: The Final Insult (1994),Comedy,2.8207171314741037
367,371.0,"Paper, The (1994)",Comedy|Drama,3.279050042408821
368,372.0,Reality Bites (1994),Comedy|Drama,3.5236907730673317
369,373.0,Red Rock West (1992),Thriller,3.310344827586207
370,374.0,Richie Rich (1994),Children's|Comedy,2.8980582524271843
371,375.0,Safe Passage (1994),Drama,3.1792452830188678
372,376.0,"River Wild, The (1994)",Action|Thriller,3.1542056074766354
373,377.0,Speed (1994),Action|Romance|Thriller,3.856589147286822
374,378.0,Speechless (1994),Comedy|Romance,2.1147540983606556
375,379.0,Timecop (1994),Action|Sci-Fi,3.2941176470588234
376,380.0,True Lies (1994),Action|Adventure|Comedy|Romance,3.2457142857142856
377,381.0,When a Man Loves a Woman (1994),Drama,3.5654545454545454
378,382.0,Wolf (1994),Drama|Horror,2.892857142857143
379,383.0,Wyatt Earp (1994),Western,2.889908256880734
380,384.0,Bad Company (1995),Action,3.6342857142857143
381,385.0,"Man of No Importance, A (1994)",Drama,3.2606635071090047
382,386.0,S.F.W. (1994),Drama,2.9338235294117645
383,387.0,"Low Down Dirty Shame, A (1994)",Action|Comedy,3.2666666666666666
384,388.0,Boys Life (1995),Drama,2.9
385,389.0,"Colonel Chabert, Le (1994)",Drama|Romance|War,3.4
386,390.0,Faster Pussycat! Kill! Kill! (1965),Action|Comedy|Drama,2.6
387,391.0,Jason's Lyric (1994),Crime|Drama,2.7450980392156863
388,392.0,"Secret Adventures of Tom Thumb, The (1993)",Adventure|Children's,3.6391752577319587
389,393.0,Street Fighter (1994),Action,3.7
390,394.0,Coldblooded (1995),Action,3.542372881355932
391,395.0,Desert Winds (1995),Drama,3.275
392,396.0,Fall Time (1995),Drama,2.8
393,397.0,"Fear, The (1995)",Horror,1.8571428571428572
394,398.0,Frank and Ollie (1995),Documentary,3.6666666666666665
395,399.0,Girl in the Cadillac (1995),Drama,
396,400.0,Homage (1995),Drama,4.0
397,401.0,Mirage (1995),Action|Thriller,2.4166666666666665
398,402.0,Open Season (1996),Comedy,4.0
399,403.0,Two Crimes (1995),Comedy|Crime|Drama,
400,404.0,Brother Minister: The Assassination of Malcolm X (1994),Documentary,
401,405.0,Highlander III: The Sorcerer (1994),Action|Sci-Fi,3.0
402,406.0,Federal Hill (1994),Drama,3.0
403,407.0,In the Mouth of Madness (1995),Horror|Thriller,
404,408.0,8 Seconds (1994),Drama,3.75
405,409.0,Above the Rim (1994),Drama,2.123152709359606
406,410.0,Addams Family Values (1993),Comedy,3.625
407,411.0,You So Crazy (1994),Comedy,2.911917098445596
408,412.0,"Age of Innocence, The (1993)",Drama,3.3194444444444446
409,413.0,Airheads (1994),Comedy,3.020408163265306
410,414.0,"Air Up There, The (1994)",Comedy,2.9071274298056156
411,415.0,Another Stakeout (1993),Comedy|Thriller,2.6153846153846154
412,416.0,Bad Girls (1994),Western,3.559322033898305
413,417.0,Barcelona (1994),Comedy|Romance,2.5306122448979593
414,418.0,Being Human (1993),Drama,2.6555555555555554
